nominal,data,curs
1,15.03.2025,"11,8167"
1,14.03.2025,"11,8730"
1,13.03.2025,"11,9242"
1,12.03.2025,"11,8458"
1,11.03.2025,"12,0798"
1,08.03.2025,"12,2387"
1,07.03.2025,"12,2892"
1,06.03.2025,"12,2890"
1,05.03.2025,"12,1906"
1,04.03.2025,"12,1658"
1,01.03.2025,"12,0754"
1,28.02.2025,"11,9563"
1,27.02.2025,"11,7370"
1,26.02.2025,"11,8002"
1,25.02.2025,"12,0634"
1,22.02.2025,"12,0430"
1,21.02.2025,"12,1252"
1,20.02.2025,"12,3608"
1,19.02.2025,"12,4167"
1,18.02.2025,"12,4935"
1,15.02.2025,"12,3668"
1,14.02.2025,"12,3356"
1,13.02.2025,"12,7702"
1,12.02.2025,"13,0258"
1,11.02.2025,"13,2421"
1,08.02.2025,"13,2365"
1,07.02.2025,"13,0503"
1,06.02.2025,"13,2490"
1,05.02.2025,"13,2985"
1,04.02.2025,"13,4095"
1,01.02.2025,"13,2638"
1,31.01.2025,"13,3729"
1,30.01.2025,"13,3817"
1,29.01.2025,"13,4568"
1,28.01.2025,"13,3806"
1,25.01.2025,"13,5101"
1,24.01.2025,"13,5786"
1,23.01.2025,"13,5443"
1,22.01.2025,"13,7370"
1,21.01.2025,"13,8302"
1,18.01.2025,"13,9338"
1,17.01.2025,"13,9143"
1,16.01.2025,"13,9197"
1,15.01.2025,"13,9486"
1,14.01.2025,"13,8184"
1,11.01.2025,"13,6866"
1,10.01.2025,"13,6934"
1,29.12.2024,"13,4272"
1,28.12.2024,"13,4434"
1,27.12.2024,"13,4716"
1,26.12.2024,"13,6054"
1,25.12.2024,"13,6624"
1,24.12.2024,"13,8254"
1,21.12.2024,"13,9897"
1,20.12.2024,"14,1860"
1,19.12.2024,"14,0761"
1,18.12.2024,"13,9613"
1,17.12.2024,"13,8603"
1,14.12.2024,"14,0096"
1,13.12.2024,"13,9594"
1,12.12.2024,"13,8539"
1,11.12.2024,"13,6566"
1,10.12.2024,"13,5240"
1,07.12.2024,"13,5970"
1,06.12.2024,"14,1399"
1,05.12.2024,"14,2565"
1,04.12.2024,"14,5545"
1,03.12.2024,"14,6258"
1,30.11.2024,"14,7233"
1,29.11.2024,"14,6653"
1,28.11.2024,"14,8382"
1,27.11.2024,"14,4449"
1,26.11.2024,"14,2057"
1,23.11.2024,"13,9427"
1,22.11.2024,"13,8821"
1,21.11.2024,"13,8224"
1,20.11.2024,"13,7744"
1,19.11.2024,"13,7597"
1,16.11.2024,"13,7992"
1,15.11.2024,"13,6596"
1,14.11.2024,"13,5980"
1,13.11.2024,"13,4951"
1,12.11.2024,"13,5520"
1,09.11.2024,"13,5940"
1,08.11.2024,"13,6240"
1,07.11.2024,"13,6395"
1,06.11.2024,"13,7539"
1,03.11.2024,"13,6731"
1,02.11.2024,"13,6394"
1,01.11.2024,"13,6068"
1,31.10.2024,"13,5876"
1,30.10.2024,"13,5954"
1,29.10.2024,"13,6103"
1,26.10.2024,"13,5007"
1,25.10.2024,"13,5348"
1,24.10.2024,"13,5192"
1,23.10.2024,"13,5463"
1,22.10.2024,"13,4733"
1,19.10.2024,"13,4631"
1,18.10.2024,"13,5487"
1,17.10.2024,"13,5917"
1,16.10.2024,"13,5683"
1,15.10.2024,"13,4987"
1,12.10.2024,"13,4752"
1,11.10.2024,"13,6922"
1,10.10.2024,"13,6869"
1,09.10.2024,"13,5810"
1,08.10.2024,"13,5537"
1,05.10.2024,"13,4127"
1,04.10.2024,"13,4808"
1,03.10.2024,"13,3914"
1,02.10.2024,"13,1959"
1,01.10.2024,"13,2425"
1,28.09.2024,"13,2163"
1,27.09.2024,"13,1451"
1,26.09.2024,"13,0939"
1,25.09.2024,"13,2160"
1,24.09.2024,"13,1134"
1,21.09.2024,"13,0425"
1,20.09.2024,"13,1028"
1,19.09.2024,"12,9451"
1,18.09.2024,"12,9226"
1,17.09.2024,"12,7762"
1,14.09.2024,"12,7178"
1,13.09.2024,"12,7362"
1,12.09.2024,"12,7173"
1,11.09.2024,"12,6952"
1,10.09.2024,"12,6262"
1,07.09.2024,"12,5387"
1,06.09.2024,"12,5054"
1,05.09.2024,"12,5086"
1,04.09.2024,"12,1106"
1,03.09.2024,"12,0532"
1,31.08.2024,"12,0151"
1,30.08.2024,"11,9057"
1,29.08.2024,"11,8357"
1,28.08.2024,"11,7513"
1,27.08.2024,"11,6863"
1,24.08.2024,"11,7747"
1,23.08.2024,"11,9567"
1,22.08.2024,"12,2114"
1,21.08.2024,"12,1161"
1,20.08.2024,"12,1204"
1,17.08.2024,"12,0542"
1,16.08.2024,"11,9319"
1,15.08.2024,"12,0672"
1,14.08.2024,"12,0233"
1,13.08.2024,"11,8576"
1,10.08.2024,"11,8911"
1,09.08.2024,"11,8664"
1,08.08.2024,"11,8074"
1,07.08.2024,"11,7890"
1,06.08.2024,"11,8289"
1,03.08.2024,"11,8307"
1,02.08.2024,"11,7918"
1,01.08.2024,"11,8747"
1,31.07.2024,"11,8368"
1,30.07.2024,"11,8567"
1,27.07.2024,"11,7296"
1,26.07.2024,"11,7408"
1,25.07.2024,"11,8263"
1,24.07.2024,"11,9062"
1,23.07.2024,"11,9740"
1,20.07.2024,"12,0335"
1,19.07.2024,"12,0227"
1,18.07.2024,"12,0537"
1,17.07.2024,"12,0492"
1,16.07.2024,"11,9791"
1,13.07.2024,"11,9766"
1,12.07.2024,"11,9987"
1,11.07.2024,"11,9596"
1,10.07.2024,"11,9469"
1,09.07.2024,"11,9804"
1,06.07.2024,"12,0058"
1,05.07.2024,"11,9896"
1,04.07.2024,"11,8936"
1,03.07.2024,"11,9017"
1,02.07.2024,"11,8019"
1,29.06.2024,"11,5756"
1,28.06.2024,"11,4753"
1,27.06.2024,"11,8748"
1,26.06.2024,"11,8105"
1,25.06.2024,"11,8582"
1,22.06.2024,"12,0455"
1,21.06.2024,"11,5185"
1,20.06.2024,"11,1652"
1,19.06.2024,"11,7964"
1,18.06.2024,"12,1267"
1,15.06.2024,"12,1629"
1,14.06.2024,"12,0408"
1,12.06.2024,"12,2310"
1,11.06.2024,"12,2213"
1,08.06.2024,"12,2290"
1,07.06.2024,"12,2251"
1,06.06.2024,"12,2244"
1,05.06.2024,"12,2248"
1,04.06.2024,"12,3011"
1,01.06.2024,"12,4028"
1,31.05.2024,"12,3650"
1,30.05.2024,"12,2752"
1,29.05.2024,"12,1628"
1,28.05.2024,"12,1903"
1,25.05.2024,"12,3300"
1,24.05.2024,"12,4266"
1,23.05.2024,"12,4274"
1,22.05.2024,"12,4613"
1,21.05.2024,"12,5100"
1,18.05.2024,"12,5753"
1,17.05.2024,"12,5832"
1,16.05.2024,"12,6113"
1,15.05.2024,"12,6025"
1,14.05.2024,"12,6230"
1,09.05.2024,"12,6243"
1,08.05.2024,"12,5962"
1,07.05.2024,"12,6453"
1,04.05.2024,"12,6972"
1,03.05.2024,"12,6821"
1,28.04.2024,"12,5657"
1,27.04.2024,"12,6347"
1,26.04.2024,"12,6716"
1,25.04.2024,"12,7183"
1,24.04.2024,"12,8396"
1,23.04.2024,"12,8484"
1,20.04.2024,"12,8816"
1,19.04.2024,"12,9760"
1,18.04.2024,"13,0000"
1,17.04.2024,"12,9331"
1,16.04.2024,"12,8844"
1,13.04.2024,"12,8685"
1,12.04.2024,"12,9119"
1,11.04.2024,"12,8730"
1,10.04.2024,"12,8004"
1,09.04.2024,"12,7696"
1,06.04.2024,"12,7602"
1,05.04.2024,"12,7143"
1,04.04.2024,"12,7145"
1,03.04.2024,"12,7211"
1,02.04.2024,"12,6872"
1,30.03.2024,"12,6710"
1,29.03.2024,"12,6979"
1,28.03.2024,"12,7477"
1,27.03.2024,"12,7844"
1,26.03.2024,"12,7893"
1,23.03.2024,"12,7445"
1,22.03.2024,"12,7519"
1,21.03.2024,"12,8337"
1,20.03.2024,"12,7729"
1,19.03.2024,"12,7501"
1,16.03.2024,"12,7328"
1,15.03.2024,"12,7151"
1,14.03.2024,"12,7041"
1,13.03.2024,"12,6440"
1,12.03.2024,"12,5938"
1,08.03.2024,"12,5756"
1,07.03.2024,"12,5061"
1,06.03.2024,"12,6180"
1,05.03.2024,"12,6478"
1,02.03.2024,"12,6316"
1,01.03.2024,"12,5675"
1,29.02.2024,"12,7085"
1,28.02.2024,"12,7357"
1,27.02.2024,"12,7809"
1,23.02.2024,"12,7951"
1,22.02.2024,"12,8039"
1,21.02.2024,"12,7970"
1,20.02.2024,"12,7662"
1,17.02.2024,"12,7418"
1,16.02.2024,"12,6566"
1,15.02.2024,"12,5833"
1,14.02.2024,"12,5814"
1,13.02.2024,"12,5526"
1,10.02.2024,"12,5407"
1,09.02.2024,"12,6352"
1,08.02.2024,"12,6484"
1,07.02.2024,"12,5926"
1,06.02.2024,"12,6335"
1,03.02.2024,"12,6002"
1,02.02.2024,"12,5357"
1,01.02.2024,"12,4580"
1,31.01.2024,"12,4066"
1,30.01.2024,"12,4490"
1,27.01.2024,"12,4375"
1,26.01.2024,"12,3270"
1,25.01.2024,"12,2887"
1,24.01.2024,"12,2274"
1,23.01.2024,"12,1803"
1,20.01.2024,"12,2706"
1,19.01.2024,"12,2490"
1,18.01.2024,"12,1935"
1,17.01.2024,"12,1217"
1,16.01.2024,"12,1520"
1,13.01.2024,"12,2428"
1,12.01.2024,"12,3630"
1,11.01.2024,"12,4305"
1,10.01.2024,"12,5861"
1,30.12.2023,"12,5762"
1,29.12.2023,"12,6749"
1,28.12.2023,"12,8011"
1,27.12.2023,"12,7937"
1,26.12.2023,"12,8379"
1,23.12.2023,"12,8598"
1,22.12.2023,"12,8124"
1,21.12.2023,"12,6577"
1,20.12.2023,"12,5790"
1,19.12.2023,"12,6578"
1,16.12.2023,"12,6091"
1,15.12.2023,"12,5457"
1,14.12.2023,"12,4993"
1,13.12.2023,"12,5636"
1,12.12.2023,"12,6503"
1,09.12.2023,"12,7893"
1,08.12.2023,"12,9220"
1,07.12.2023,"12,9511"
1,06.12.2023,"12,8073"
1,05.12.2023,"12,6897"
1,02.12.2023,"12,5479"
1,01.12.2023,"12,3927"
1,30.11.2023,"12,4527"
1,29.11.2023,"12,3685"
1,28.11.2023,"12,3842"
1,25.11.2023,"12,3949"
1,24.11.2023,"12,3225"
1,23.11.2023,"12,3026"
1,22.11.2023,"12,3009"
1,21.11.2023,"12,3230"
1,18.11.2023,"12,3104"
1,17.11.2023,"12,2479"
1,16.11.2023,"12,3348"
1,15.11.2023,"12,4948"
1,14.11.2023,"12,6122"
1,11.11.2023,"12,5979"
1,10.11.2023,"12,5998"
1,09.11.2023,"12,6630"
1,08.11.2023,"12,6656"
1,04.11.2023,"12,6911"
1,03.11.2023,"12,7042"
1,02.11.2023,"12,7052"
1,01.11.2023,"12,5339"
1,31.10.2023,"12,7071"
1,28.10.2023,"12,7122"
1,27.10.2023,"12,7507"
1,26.10.2023,"12,7084"
1,25.10.2023,"12,7660"
1,24.10.2023,"12,9219"
1,21.10.2023,"13,0688"
1,20.10.2023,"13,2533"
1,19.10.2023,"13,2881"
1,18.10.2023,"13,2855"
1,17.10.2023,"13,2893"
1,14.10.2023,"13,3026"
1,13.10.2023,"13,2840"
1,12.10.2023,"13,6982"
1,11.10.2023,"13,6821"
1,10.10.2023,"13,8926"
1,07.10.2023,"13,7373"
1,06.10.2023,"13,6183"
1,05.10.2023,"13,5779"
1,04.10.2023,"13,5556"
1,03.10.2023,"13,4955"
1,30.09.2023,"13,3587"
1,29.09.2023,"13,2753"
1,28.09.2023,"13,1852"
1,27.09.2023,"13,1504"
1,26.09.2023,"13,1394"
1,23.09.2023,"13,1414"
1,22.09.2023,"13,1335"
1,21.09.2023,"13,2097"
1,20.09.2023,"13,1695"
1,19.09.2023,"13,2387"
1,16.09.2023,"13,2672"
1,15.09.2023,"13,1931"
1,14.09.2023,"13,1735"
1,13.09.2023,"12,9522"
1,12.09.2023,"13,1975"
1,09.09.2023,"13,3135"
1,08.09.2023,"13,3787"
1,07.09.2023,"13,3749"
1,06.09.2023,"13,3402"
1,05.09.2023,"13,2861"
1,02.09.2023,"13,2479"
1,01.09.2023,"13,1943"
1,31.08.2023,"13,1311"
1,30.08.2023,"13,1096"
1,29.08.2023,"13,0550"
1,26.08.2023,"12,9720"
1,25.08.2023,"12,9407"
1,24.08.2023,"12,9215"
1,23.08.2023,"12,8734"
1,22.08.2023,"12,8620"
1,19.08.2023,"12,7545"
1,18.08.2023,"12,7875"
1,17.08.2023,"13,2065"
1,16.08.2023,"13,3227"
1,15.08.2023,"13,8741"
1,12.08.2023,"13,5351"
1,11.08.2023,"13,4590"
1,10.08.2023,"13,4741"
1,09.08.2023,"13,2770"
1,08.08.2023,"13,4100"
1,05.08.2023,"13,1755"
1,04.08.2023,"13,0395"
1,03.08.2023,"12,9223"
1,02.08.2023,"12,7855"
1,01.08.2023,"12,7949"
1,29.07.2023,"12,6891"
1,28.07.2023,"12,5897"
1,27.07.2023,"12,5766"
1,26.07.2023,"12,5988"
1,25.07.2023,"12,5536"
1,22.07.2023,"12,5784"
1,21.07.2023,"12,6455"
1,20.07.2023,"12,6303"
1,19.07.2023,"12,6351"
1,18.07.2023,"12,5927"
1,15.07.2023,"12,6072"
1,14.07.2023,"12,5810"
1,13.07.2023,"12,5829"
1,12.07.2023,"12,5491"
1,11.07.2023,"12,6231"
1,08.07.2023,"12,6377"
1,07.07.2023,"12,7551"
1,06.07.2023,"12,4484"
1,05.07.2023,"12,3722"
1,04.07.2023,"12,2923"
1,01.07.2023,"12,1588"
1,30.06.2023,"11,9894"
1,29.06.2023,"11,7958"
1,28.06.2023,"11,7680"
1,27.06.2023,"11,6875"
1,24.06.2023,"11,6455"
1,23.06.2023,"11,6221"
1,22.06.2023,"11,7059"
1,21.06.2023,"11,7255"
1,20.06.2023,"11,7153"
1,17.06.2023,"11,7330"
1,16.06.2023,"11,7356"
1,15.06.2023,"11,7626"
1,14.06.2023,"11,6681"
1,10.06.2023,"11,5716"
1,09.06.2023,"11,4896"
1,08.06.2023,"11,4163"
1,07.06.2023,"11,3892"
1,06.06.2023,"11,4150"
1,03.06.2023,"11,4139"
1,02.06.2023,"11,3629"
1,01.06.2023,"11,3697"
1,31.05.2023,"11,3615"
1,30.05.2023,"11,2901"
1,27.05.2023,"11,3044"
1,26.05.2023,"11,2816"
1,25.05.2023,"11,3243"
1,24.05.2023,"11,3504"
1,23.05.2023,"11,3499"
1,20.05.2023,"11,3660"
1,19.05.2023,"11,3554"
1,18.05.2023,"11,5124"
1,17.05.2023,"11,4640"
1,16.05.2023,"11,3467"
1,13.05.2023,"11,0844"
1,12.05.2023,"10,9119"
1,11.05.2023,"11,0390"
1,06.05.2023,"11,1158"
1,05.05.2023,"11,3488"
1,04.05.2023,"11,4456"
1,03.05.2023,"11,4884"
1,29.04.2023,"11,5659"
1,28.04.2023,"11,7609"
1,27.04.2023,"11,7626"
1,26.04.2023,"11,7664"
1,25.04.2023,"11,7700"
1,22.04.2023,"11,8111"
1,21.04.2023,"11,8470"
1,20.04.2023,"11,8178"
1,19.04.2023,"11,8482"
1,18.04.2023,"11,8520"
1,15.04.2023,"11,8803"
1,14.04.2023,"11,8566"
1,13.04.2023,"11,9142"
1,12.04.2023,"11,9248"
1,11.04.2023,"11,8746"
1,08.04.2023,"11,9582"
1,07.04.2023,"11,7039"
1,06.04.2023,"11,5445"
1,05.04.2023,"11,5308"
1,04.04.2023,"11,3028"
1,01.04.2023,"11,2411"
1,31.03.2023,"11,1847"
1,30.03.2023,"11,1622"
1,29.03.2023,"11,1127"
1,28.03.2023,"11,1098"
1,25.03.2023,"11,1146"
1,24.03.2023,"11,1662"
1,23.03.2023,"11,1547"
1,22.03.2023,"11,1652"
1,21.03.2023,"11,2057"
1,18.03.2023,"11,1226"
1,17.03.2023,"11,0485"
1,16.03.2023,"10,9704"
1,15.03.2023,"10,9296"
1,14.03.2023,"10,9313"
1,11.03.2023,"10,8995"
1,10.03.2023,"10,8623"
1,08.03.2023,"10,8672"
1,07.03.2023,"10,8754"
1,04.03.2023,"10,9137"
1,03.03.2023,"10,9089"
1,02.03.2023,"10,9077"
1,01.03.2023,"10,7467"
1,28.02.2023,"10,7928"
1,23.02.2023,"10,8398"
1,22.02.2023,"10,8562"
1,21.02.2023,"10,7797"
1,18.02.2023,"10,8409"
1,17.02.2023,"10,8855"
1,16.02.2023,"10,8473"
1,15.02.2023,"10,8227"
1,14.02.2023,"10,7717"
1,11.02.2023,"10,6916"
1,10.02.2023,"10,7524"
1,09.02.2023,"10,5391"
1,08.02.2023,"10,4331"
1,07.02.2023,"10,3815"
1,04.02.2023,"10,4217"
1,03.02.2023,"10,4037"
1,02.02.2023,"10,3905"
1,01.02.2023,"10,4259"
1,31.01.2023,"10,3077"
1,28.01.2023,"10,2525"
1,27.01.2023,"10,2491"
1,26.01.2023,"10,1479"
1,25.01.2023,"10,1110"
